Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K352150,M,22,16.2,CAT 100,S50
K352160,F,20,38.466667,CAT 100,WC95
K352170,F,16,9.7,CAT 100,WC95
K352180,F,50,33.133333,CAT 100,BS110
K352190,F,24,46.133333,CAT 100,WC95
K352200,F,56,29.533333,CAT 100,WC95
K352210,F,36,29.8,CAT 100,WC95
K352220,F,14,13.366667,CAT 100,WC95
K352230,F,26,49.433333,CAT 100,WC95
K352240,F,36,42.766667,CAT 100,WC95
K352250,M,31,34.166667,CAT 100,S50
K352260,M,36,11.033333,CAT 100,S50
K352270,F,33,39.2,CAT 100,BS110
K352280,M,25,50.566667,CAT 100,BS110
K352300,M,28,44.733333,CAT 100,BS110
K352310,M,27,20.533333,CAT 100,S50
K352320,F,34,40.266667,CAT 100,WC95
K352330,M,19,35.466667,CAT 100,S50
K352340,F,34,52.133333,CAT 100,WC95
K352350,F,27,38.266667,CAT 100,WC95
K352360,F,29,16.633333,CAT 100,WC95
K352370,F,38,50.5,CAT 100,BS110
K352380,M,22,43.5,CAT 100,BS110
K352390,M,19,50.4,CAT 100,S50
K352400,F,12,22.666667,CAT 100,CAS30
K352410,F,22,50.633333,CAT 100,CAS30
K352420,M,38,39.233333,CAT 100,S50
K352440,M,15,26.4,CAT 100,BS110
K352450,F,61,32.1,CAT 100,BS110
K352460,M,12,18.433333,CAT 100,CAS30
K352470,M,17,37.866667,CAT 100,CAS30
K352500,M,41,18.633333,CAT 100,BS110
K352510,F,15,28.466667,CAT 100,WC95
K352520,F,31,34.966667,CAT 100,WC95
K352530,M,16,54.066667,CAT 100,S50
K352540,F,30,36.433333,CAT 200,WC95
K352550,M,14,34.033333,CAT 200,CAS30
K352560,M,22,39.8,CAT 200,S50
K352570,M,23,34.533333,CAT 200,S50
K352580,F,47,35.5,CAT 200,WC95
K352590,F,30,28.1,CAT 200,WC95
K352600,F,25,47.433333,CAT 200,BS110
K352610,F,51,39.166667,CAT 200,WC95
K352620,M,28,33.033333,CAT 200,BS110
K352630,M,15,16.433333,CAT 200,S50
K352640,M,19,53.266667,CAT 200,BS110
K352650,F,36,44.466667,CAT 200,WC95
K352670,M,12,49.166667,CAT 200,S50
K352680,F,63,52.433333,CAT 200,BS110
K352710,F,23,21.266667,CAT 200,BS110
K352720,M,40,11.9,CAT 200,S50
K352730,M,30,38.233333,CAT 200,S50
K352740,F,24,14.6,CAT 200,WC95
K352750,F,13,38.533333,CAT 200,WC95
K352770,M,17,48.933333,CAT 200,BS110
K352780,F,19,25.766667,CAT 200,BS110
K352800,F,23,34.333333,CAT 200,CAS30
K352810,M,33,36.633333,CAT 200,BS110
K352820,M,75,38.933333,CAT 200,BS110
K352830,M,25,50.5,CAT 200,S50
K352840,F,26,28.533333,CAT 200,WC95
K352850,M,44,11.833333,CAT 200,S50
K352860,M,25,35.466667,CAT 200,S50
K352870,M,21,53.3,CAT 200,S50
K352880,M,53,34.666667,CAT 200,S50
K352890,F,25,26.033333,CAT 200,BS110
K352920,F,21,14.933333,CAT 200,CAS30
K352940,F,36,39.666667,CAT 200,WC95
K352950,M,16,21.8,CAT 200,S50
K352960,F,41,49.2,CAT 200,WC95
K352970,F,52,55.033333,CAT 200,BS110
K353000,M,31,51.366667,CAT 200,S50
K353020,F,40,19.4,CAT 200,CAS30
K353030,F,35,23.366667,CAT 200,WC95
K353040,M,16,33.733333,CAT 200,BS110
K353050,F,35,18.633333,CAT 200,WC95
K353070,M,46,19.7,CAT 200,BS110
K353080,F,43,36.166667,CAT 200,WC95
K353090,F,25,19.8,CAT 200,WC95
K353100,F,31,21.166667,CAT 200,WC95
K353110,M,15,11.133333,CAT 200,BS110
K353120,F,28,17.833333,CAT 200,BS110
K353140,M,16,42.333333,CAT 200,S50
K353150,M,40,49.8,CAT 200,S50
K353160,M,43,41.266667,CAT 200,S50
K353170,F,50,50.966667,CAT 200,WC95
K353190,M,30,57.066667,CAT 200,S50
K353200,M,15,55.033333,CAT 200,S50
K353220,M,41,45.866667,CAT 200,S50
K353230,M,19,30.166667,CAT 200,BS110
K353240,M,16,18.133333,CAT 200,BS110
K353250,M,41,14.8,CAT 200,S50
K353260,M,45,18,CAT 200,S50
K353270,M,27,47.233333,CAT 200,S50
K353280,F,27,29.466667,CAT 200,WC95
K353290,M,25,11.1,CAT 200,S50
K353300,M,64,18.166667,CAT 200,S50
K353310,F,45,41.4,CAT 200,BS110
K353320,F,24,53.9,CAT 200,BS110
K353340,F,62,22.933333,CAT 200,WC95
K353350,F,28,46.666667,CAT 200,BS110
K353360,M,22,35.733333,CAT 200,BS110
K353380,F,38,14.8,CAT 200,WC95
K353390,F,48,44.7,CAT 200,WC95
K353410,F,29,55.6,CAT 200,WC95
K353430,F,12,30.066667,CAT 200,BS110
K353450,M,28,42.133333,CAT 200,S50
K353460,M,31,26.6,CAT 200,S50
K353470,F,46,22.966667,CAT 200,WC95
K353480,M,21,10.233333,CAT 200,S50
K353510,M,27,47.366667,CAT 200,BS110
K353530,F,22,47.433333,CAT 200,WC95
K353550,M,32,10.066667,CAT 200,BS110
K353560,F,35,35.366667,CAT 200,WC95
K353580,F,40,56.366667,CAT 200,WC95
K353600,M,40,36.833333,CAT 200,BS110
K353620,M,32,41.966667,CAT 200,S50
K353630,F,12,28.833333,CAT 200,WC95
K353640,M,26,23.466667,CAT 200,S50
K353660,M,50,15.233333,CAT 200,S50
K353670,F,28,16.366667,CAT 200,WC95
K353680,M,18,53.333333,CAT 200,S50
K353690,M,14,21.5,CAT 200,S50
K353700,F,26,22.966667,CAT 200,WC95
K353710,M,44,25.633333,CAT 200,S50
K353720,M,17,45.933333,CAT 200,BS110
K353730,M,16,32.566667,CAT 200,BS110
K353740,F,26,40.466667,CAT 200,WC95
K353750,M,27,27.166667,CAT 200,BS110
K353760,M,48,37.666667,CAT 200,S50
K353770,F,23,34.533333,CAT 200,WC95
K353790,F,39,14.733333,CAT 200,WC95
K353800,M,29,27.233333,CAT 200,S50
K353810,M,47,29.466667,CAT 200,S50
K353820,M,51,9.666667,CAT 200,S50
K353830,M,36,54.266667,CAT 200,S50
K353850,F,46,46.8,CAT 200,WC95
K353860,F,44,40.766667,CAT 200,WC95
K353900,F,34,36.866667,CAT 200,WC95
K353910,F,27,24.6,CAT 200,WC95
K353930,M,27,11.233333,CAT 200,S50
K353940,F,38,24.533333,CAT 200,WC95
K353960,F,37,50,CAT 200,WC95
K353970,M,16,29.033333,CAT 200,S50
K353980,M,12,22.933333,CAT 200,S50
K353990,F,33,10.466667,CAT 200,WC95
K354000,M,30,39.166667,CAT 200,BS110
K354020,F,34,17.933333,CAT 200,CAS30
K354030,M,12,43.433333,CAT 200,S50
K354040,M,24,16.8,CAT 200,S50
K354050,M,21,57.333333,CAT 200,BS110
K354060,M,37,30.5,CAT 200,S50
K354070,F,15,33,CAT 200,WC95
K354090,M,26,26.1,CAT 200,S50
K354100,M,37,47.133333,CAT 200,BS110
K354150,M,23,28.833333,CAT 200,S50
K354160,M,26,38.366667,CAT 200,BS110
K354170,M,35,20.166667,CAT 200,CAS30
K354180,M,50,27.1,CAT 200,S50
K354200,M,28,18.233333,CAT 200,BS110
K354210,F,33,47.833333,CAT 200,BS110
K354230,F,39,42.9,CAT 200,WC95
K354240,M,25,26.433333,CAT 200,BS110
K354250,F,30,14.033333,CAT 200,BS110
K354260,M,39,9.833333,CAT 200,S50
K354270,F,35,45.166667,CAT 200,BS110
K354280,F,29,9.7,CAT 200,BS110
K354300,M,16,29.233333,CAT 200,BS110
K354310,M,35,40.266667,CAT 200,S50
K354320,F,27,34.1,CAT 200,WC95
K354350,M,43,12.233333,CAT 200,S50
K354360,F,20,51.533333,CAT 200,WC95
K354370,F,18,48.633333,CAT 200,WC95
K354380,F,21,22.7,CAT 200,BS110
K354390,F,24,54.666667,CAT 200,BS110
K354410,M,19,19.1,CAT 200,BS110
K354420,F,54,21,CAT 200,WC95
K354430,M,38,38.6,CAT 200,BS110
K354440,F,24,53.166667,CAT 200,WC95
K354460,F,34,40.366667,CAT 200,WC95
K354470,M,24,28.233333,CAT 200,BS110
K354490,M,21,57,CAT 200,S50
K354500,F,47,18.866667,CAT 200,WC95
K354520,M,24,55.466667,CAT 200,S50
K354530,M,29,46.933333,CAT 200,BS110
K354540,F,32,21.166667,CAT 200,BS110
K354550,F,37,51.366667,CAT 200,WC95
K354560,M,18,11.366667,CAT 200,BS110
K354570,M,35,16,CAT 200,BS110
K354580,F,35,54.933333,CAT 200,WC95
K354590,F,35,15.5,CAT 200,BS110
K354610,M,35,41.533333,CAT 200,S50
K354620,M,41,35.166667,CAT 200,S50
K354630,M,20,53.666667,CAT 200,BS110
K354650,F,14,52.066667,CAT 200,WC95
K354660,F,22,23.233333,CAT 200,WC95
K354670,F,42,16.333333,CAT 200,WC95
K354680,F,25,20.833333,CAT 200,WC95
K354700,M,26,49.833333,CAT 200,S50
K354710,F,18,16.8,CAT 200,WC95
K354720,M,21,43.866667,CAT 200,S50
K354730,F,41,15.9,CAT 200,BS110
K354740,M,30,31.933333,CAT 200,S50
K354760,F,37,33.2,CAT 200,BS110
K354770,F,27,53.5,CAT 200,BS110
K354780,M,17,35.566667,CAT 200,S50
K354790,M,12,14.4,CAT 200,S50
K354800,F,25,17.166667,CAT 200,WC95
K354810,M,31,15.166667,CAT 200,S50
K354830,F,26,56.333333,CAT 200,WC95
K354840,M,22,19.533333,CAT 200,S50
K354850,M,60,40.8,CAT 200,S50
K354870,M,60,11.4,CAT 200,S50
K354880,F,15,38.666667,CAT 200,WC95
K354890,F,31,22.066667,CAT 200,WC95
K354900,M,25,36,CAT 200,BS110
K354910,F,19,36.6,CAT 200,WC95
K354930,F,29,37.766667,CAT 200,WC95
K354980,F,19,25.566667,CAT 200,WC95
K354990,F,45,25.466667,CAT 200,WC95
K355000,M,61,31,CAT 200,S50
K355010,M,16,28.433333,CAT 200,BS110
K355020,M,34,26.233333,CAT 200,BS110
K355030,F,29,27.2,CAT 200,BS110
K355060,F,33,42.433333,CAT 200,WC95
K355080,F,39,56.7,CAT 200,WC95
K355090,M,24,58.1,CAT 200,S50
K355100,F,23,28.533333,CAT 200,WC95
K355120,M,19,38.633333,CAT 200,BS110
K355130,F,19,55.8,CAT 200,WC95
K355140,F,36,47.866667,CAT 200,BS110
K355150,M,13,56.033333,CAT 200,S50
K355160,F,33,44.933333,CAT 200,WC95
K355170,M,25,35.6,CAT 200,BS110
K355180,F,30,44.566667,CAT 200,BS110
K355200,F,18,28.933333,CAT 200,WC95
K355210,F,42,38.033333,CAT 200,WC95
K355220,M,22,41.266667,CAT 200,S50
K355260,M,26,53.6,CAT 200,S50
K355270,F,43,11.666667,CAT 200,BS110
K355280,F,20,26.666667,CAT 200,WC95
K355300,F,54,42.8,CAT 200,WC95
K355320,M,21,37.9,CAT 200,S50
K355340,F,17,41.3,CAT 200,BS110
K355360,F,60,27.5,CAT 200,CAS30
K355370,M,12,17.8,CAT 200,S50
K355380,F,34,30.333333,CAT 200,BS110
K355400,M,13,28.266667,CAT 200,S50
K355410,M,39,15.5,CAT 200,S50
K355430,F,17,31.3,CAT 200,BS110
K355450,M,34,48.333333,CAT 200,S50
K355460,M,19,32.033333,CAT 200,BS110
K355470,M,49,38.333333,CAT 200,S50
K355510,M,47,38.233333,CAT 200,S50
K355520,F,26,35.033333,CAT 200,WC95
K355550,M,23,26.366667,CAT 200,S50
K355560,F,29,18.166667,CAT 200,WC95
K355570,F,30,30.166667,CAT 200,BS110
K355580,M,17,54.9,CAT 200,CAS30
K355600,F,28,29.266667,CAT 200,WC95
K355610,M,17,31.833333,CAT 200,S50
K355620,M,28,30.133333,CAT 200,BS110
K355630,F,41,17.533333,CAT 200,BS110
K355660,F,22,20.1,CAT 200,BS110
K355670,M,24,49.933333,CAT 200,S50
K355680,F,27,29.3,CAT 200,WC95
K355690,F,25,25.7,CAT 200,BS110
K355710,F,17,22.3,CAT 200,WC95
K355720,M,22,25.866667,CAT 200,S50
K355730,F,30,50.5,CAT 200,BS110
K355740,M,29,53.133333,CAT 200,S50
K355750,F,16,33.3,CAT 200,WC95
K355760,F,29,49.4,CAT 200,BS110
K355770,M,32,46.466667,CAT 200,BS110
K355780,M,15,14.3,CAT 200,S50
K355790,M,18,53.9,CAT 200,S50
K355800,M,41,18.266667,CAT 200,S50
K355810,F,20,48.933333,CAT 200,BS110
K355830,F,17,27.133333,CAT 200,WC95
K355840,M,28,17.233333,CAT 200,S50
K355850,F,20,18.866667,CAT 200,BS110
K355860,F,23,24.133333,CAT 200,WC95
K355880,F,17,26,CAT 200,WC95
K355890,M,51,24.966667,CAT 200,BS110
K355900,M,32,32.8,CAT 200,S50
K355910,M,60,22.333333,CAT 200,S50
K355920,M,20,41.766667,CAT 200,CAS30
K355930,M,15,53.033333,CAT 200,S50
K355940,F,12,11.5,CAT 200,WC95
K355950,M,23,33.666667,CAT 200,BS110
K355960,M,50,53.033333,CAT 200,BS110
K355970,F,37,42.6,CAT 200,CAS30
K355980,M,56,43.233333,CAT 200,S50
K355990,F,52,55.666667,CAT 200,WC95
K356010,M,24,46.933333,CAT 200,CAS30
K356040,F,14,39.066667,CAT 200,WC95
K356050,F,24,21.933333,CAT 200,WC95
K356060,F,19,13.6,CAT 200,WC95
K356070,F,31,26.966667,CAT 200,WC95
K356080,M,34,15.466667,CAT 200,S50
K356090,M,39,52.4,CAT 200,S50
K356110,M,21,16.833333,CAT 200,S50
K356130,M,37,28.3,CAT 200,S50
K356140,F,17,9.733333,CAT 200,WC95
K356180,F,27,53.066667,CAT 200,BS110
K356200,M,32,38.1,CAT 200,BS110
K356210,M,40,55.333333,CAT 200,S50
K356220,M,21,27,CAT 200,BS110
K356230,F,29,19.666667,CAT 200,WC95
K356260,F,17,12.466667,CAT 200,WC95
K356280,F,41,54.6,CAT 200,WC95
K356290,M,31,13.366667,CAT 200,BS110
K356320,M,25,34.033333,CAT 200,S50
K356350,F,27,11.333333,CAT 200,WC95
K356360,M,25,36.066667,CAT 200,S50
K356370,F,25,45.633333,CAT 200,WC95
K356390,F,35,13.133333,CAT 200,BS110
K356400,M,27,40.633333,CAT 200,BS110
K356410,F,39,40.7,CAT 200,WC95
K356420,M,24,28.366667,CAT 200,S50
K356430,F,28,53.466667,CAT 200,BS110
K356440,F,19,47.833333,CAT 200,BS110
K356450,F,23,34.966667,CAT 200,WC95
K356470,M,23,34.433333,CAT 200,S50
K356480,F,32,30.6,CAT 200,WC95
K356490,M,12,15.866667,CAT 200,BS110
K356500,M,16,52.466667,CAT 200,S50
K356510,M,46,31,CAT 200,S50
K356520,M,72,43.666667,CAT 200,BS110
K356550,M,50,10.1,CAT 200,S50
K356570,M,31,30.566667,CAT 200,S50
K356580,F,29,53.7,CAT 200,BS110
K356610,F,13,42.966667,CAT 200,WC95
K356620,F,17,41.166667,CAT 200,CAS30
K356630,F,35,55.2,CAT 200,WC95
K356660,F,36,20.233333,CAT 200,WC95
K356700,M,29,11.233333,CAT 200,S50
K356710,M,22,41.8,CAT 200,S50
K356720,M,49,42.766667,CAT 200,S50
K356730,F,22,27.4,CAT 200,WC95
K356740,M,13,28.733333,CAT 200,CAS30
K356750,M,58,15.9,CAT 200,CAS30
K356760,F,17,11.133333,CAT 200,WC95
K356770,M,23,53.6,CAT 200,S50
K356800,F,21,23.866667,CAT 200,WC95
K356820,F,26,35.1,CAT 200,BS110
K356830,M,26,54.033333,CAT 200,BS110
K356840,F,28,30.633333,CAT 200,WC95
K356850,F,29,16.033333,CAT 200,WC95
K356860,M,30,11.933333,CAT 200,S50
K356870,M,19,52.1,CAT 200,S50
K356880,F,28,38.7,CAT 200,CAS30
K356910,M,20,15.6,CAT 200,BS110
K356920,F,43,40.4,CAT 200,WC95
K356930,F,58,10.966667,CAT 200,BS110
K356940,M,24,39.533333,CAT 200,BS110
K356950,M,39,29.033333,CAT 200,BS110
K356960,M,15,33.433333,CAT 200,BS110
K356970,M,21,17.5,CAT 200,BS110
K356980,F,26,9.633333,CAT 200,BS110
K357030,M,29,29.566667,CAT 200,S50
K357040,F,38,43.933333,CAT 200,WC95
K357050,F,26,46.333333,CAT 200,WC95
K357070,F,19,16.1,CAT 200,WC95
K357080,M,25,13.9,CAT 200,S50
K357090,F,56,10.866667,CAT 200,WC95
K357100,F,37,50.5,CAT 200,WC95
K357110,M,24,12.866667,CAT 200,BS110
K357120,F,28,32.8,CAT 200,BS110
K357130,F,13,43.666667,CAT 200,WC95
K357140,F,35,35.9,CAT 200,WC95
K357150,F,21,52.866667,CAT 200,BS110
K357180,M,23,17.433333,CAT 200,S50
K357190,F,18,28,CAT 200,WC95
K357200,F,29,12.666667,CAT 200,WC95
K357210,F,18,36.833333,CAT 200,BS110
K357260,F,33,40.133333,CAT 200,BS110
K357270,F,26,57.666667,CAT 200,WC95
K357290,M,49,22.7,CAT 200,BS110
K357300,F,23,53,CAT 200,WC95
K357320,M,33,40.966667,CAT 200,BS110
K357350,M,25,23.833333,CAT 200,S50
K357360,M,27,52.266667,CAT 200,S50
K357370,M,18,35.566667,CAT 200,BS110
K357390,F,67,40.333333,CAT 200,BS110
K357420,F,15,21,CAT 200,BS110
K357430,F,14,47.666667,CAT 200,WC95
K357440,F,33,40.2,CAT 200,BS110
K357450,F,23,28.6,CAT 200,WC95
K357460,M,15,39.166667,CAT 200,S50
K357470,M,13,28.233333,CAT 200,S50
K357490,M,41,41.733333,CAT 200,S50
K357500,M,39,31.3,CAT 200,S50
K357510,M,28,19.333333,CAT 200,S50
K357520,F,27,26.233333,CAT 200,WC95
K357530,M,51,19.266667,CAT 200,S50
K357540,F,64,54.3,CAT 200,BS110
K357550,M,22,33,CAT 200,S50
K357560,M,35,30.966667,CAT 200,S50
K357570,F,14,18,CAT 200,CAS30
K357610,M,56,51.133333,CAT 200,S50
K357620,F,27,15.633333,CAT 200,WC95
K357630,F,27,43,CAT 200,WC95
K357640,M,27,43.5,CAT 200,S50
K357650,M,33,12,CAT 200,S50
K357660,F,15,22.066667,CAT 200,WC95
K357670,F,28,12.666667,CAT 200,WC95
K357690,F,27,43.533333,CAT 200,BS110
K357700,F,20,28.2,CAT 200,BS110
K357710,F,37,50.933333,CAT 200,WC95
K357750,F,36,53.566667,CAT 200,WC95
K357760,F,31,45.533333,CAT 200,WC95
K357770,F,20,43.633333,CAT 200,BS110
K357790,F,35,29.833333,CAT 200,BS110
K357820,F,39,52.5,CAT 200,WC95
K357840,M,20,55.3,CAT 200,S50
K357850,F,40,18.933333,CAT 200,WC95
K357860,F,49,44.766667,CAT 200,WC95
K357890,M,20,24.366667,CAT 200,BS110
K357910,M,16,15.033333,CAT 200,BS110
K357920,F,18,25.966667,CAT 200,WC95
K357930,M,22,18.9,CAT 200,BS110
K357940,F,36,10.066667,CAT 200,WC95
K357960,M,20,53.666667,CAT 200,S50
K357970,M,40,52.433333,CAT 200,S50
K357980,M,52,50.5,CAT 200,S50
K357990,M,26,28.133333,CAT 200,BS110
K358000,F,13,48.7,CAT 200,BS110
K358010,F,62,41.866667,CAT 200,WC95
K358020,F,18,25.3,CAT 200,WC95
K358030,F,37,47.8,CAT 200,WC95
K358050,F,24,24.9,CAT 200,BS110
K358060,M,24,35.1,CAT 200,BS110
K358070,M,26,40.266667,CAT 200,BS110
K358080,F,16,23.5,CAT 200,WC95
K358090,M,66,55.333333,CAT 200,BS110
K358100,F,32,45.1,CAT 200,BS110
K358110,M,58,48.5,CAT 200,S50
K358120,M,16,49.033333,CAT 200,BS110
K358140,M,19,19.066667,CAT 200,S50
K358150,M,27,14.933333,CAT 200,S50
K358180,F,39,27.266667,CAT 200,WC95
K358190,M,30,44.866667,CAT 200,BS110
K358200,M,48,40.333333,CAT 200,S50
K358230,F,16,37.933333,CAT 200,WC95
K358240,F,37,25.566667,CAT 200,WC95
K358250,F,30,35.333333,CAT 200,WC95
K358260,F,18,32.033333,CAT 200,WC95
K358270,F,12,41.666667,CAT 200,CAS30
K358280,M,29,41.866667,CAT 200,S50
K358290,M,43,13.2,CAT 200,BS110
K358300,M,28,48.266667,CAT 200,S50
K358310,F,27,30.733333,CAT 200,WC95
K358340,M,33,56.066667,CAT 200,S50
K358360,M,18,15.266667,CAT 200,S50
K358370,M,30,13,CAT 200,S50
K358380,F,63,56.766667,CAT 200,CAS30
K358390,F,60,26.766667,CAT 200,BS110
K358410,M,12,38.466667,CAT 200,S50
K358420,M,32,53.7,CAT 200,BS110
K358440,F,16,48.466667,CAT 200,WC95
K358450,M,64,44.8,CAT 200,S50
K358460,F,24,44.133333,CAT 200,BS110
K358490,M,20,19.033333,CAT 200,S50
K358530,M,54,45.466667,CAT 200,CAS30
K358540,F,24,52.6,CAT 200,WC95
K358550,M,44,29.133333,CAT 200,S50
K358560,M,24,16.3,CAT 200,BS110
K358570,F,51,10.466667,CAT 200,BS110
K358580,F,39,46.9,CAT 200,WC95
K358590,M,45,15.9,CAT 200,BS110
K358600,M,36,41.366667,CAT 200,S50
K358610,M,57,15.333333,CAT 200,BS110
K358620,M,28,31.2,CAT 200,S50
K358630,M,50,34.033333,CAT 200,S50
K358660,F,16,16.666667,CAT 200,WC95
K358670,F,35,18.233333,CAT 200,WC95
K358680,M,38,46.3,CAT 200,S50
K358690,F,23,42.233333,CAT 200,WC95
K358700,F,26,30.066667,CAT 200,WC95
K358760,F,31,45.933333,CAT 200,WC95
K358770,M,25,24.6,CAT 200,S50
K358780,M,43,26.066667,CAT 200,S50
K358790,F,34,10.9,CAT 200,WC95
K358800,M,45,52.833333,CAT 200,CAS30
K358810,M,18,12.866667,CAT 200,S50
K358820,M,40,36.5,CAT 200,S50
K358830,M,45,30.466667,CAT 200,S50
K358840,F,31,24.1,CAT 200,BS110
K358850,F,34,31.3,CAT 200,WC95
K358860,M,48,31.5,CAT 200,S50
K358870,M,16,36.9,CAT 200,S50
K358880,M,22,36.4,CAT 200,S50
K358890,M,20,43.3,CAT 200,S50
K358900,F,31,47.133333,CAT 200,WC95
K358920,F,26,19.066667,CAT 200,BS110
K358930,M,33,49.833333,CAT 200,BS110
K358940,M,15,39.9,CAT 200,S50
K358950,M,21,55.1,CAT 200,CAS30
K358960,F,19,20.333333,CAT 200,WC95
K358970,M,28,36.7,CAT 200,S50
K358980,M,16,25.033333,CAT 200,S50
K359000,M,27,30.566667,CAT 200,S50
K359010,M,13,36.9,CAT 200,CAS30
K359020,M,20,30.766667,CAT 200,S50
K359030,M,26,16.9,CAT 200,BS110
K359040,M,25,47.8,CAT 200,BS110
K359050,M,52,44.433333,CAT 200,S50
K359060,F,47,44.833333,CAT 200,BS110
K359070,M,36,22.066667,CAT 200,S50
K359080,F,16,31.6,CAT 200,CAS30
K359090,M,41,17.133333,CAT 200,BS110
K359100,F,48,27.366667,CAT 200,WC95
K359120,F,23,19.5,CAT 200,BS110
K359130,M,43,47.566667,CAT 200,S50
K359140,M,41,18.433333,CAT 200,S50
K359150,F,61,25.366667,CAT 200,WC95
K359160,M,22,48.166667,CAT 200,S50
K359170,M,21,44,CAT 200,S50
K359180,F,24,56.166667,CAT 200,WC95
K359190,F,33,29.366667,CAT 200,BS110
K359210,F,25,39.933333,CAT 200,WC95
K359220,F,30,37.166667,CAT 200,BS110
K359230,F,46,30.733333,CAT 200,WC95
K359240,F,59,54.333333,CAT 200,BS110
K359250,M,14,37.933333,CAT 200,S50
K359260,M,39,31.333333,CAT 200,S50
K359270,M,53,57.833333,CAT 200,S50
K359280,M,35,47.933333,CAT 200,S50
K359290,F,45,42.833333,CAT 200,WC95
K359310,M,49,20.633333,CAT 200,S50
K359320,M,48,58.133333,CAT 200,CAS30
K359330,M,16,13.933333,CAT 200,S50
K359340,M,17,40.833333,CAT 200,BS110
K359350,M,34,56.366667,CAT 200,S50
K359360,M,34,27.666667,CAT 200,S50
K359380,F,44,18.366667,CAT 200,WC95
K359410,F,24,48.5,CAT 200,WC95
K359420,M,26,35.233333,CAT 200,BS110
K359430,M,47,44.8,CAT 200,S50
K359450,F,57,40.233333,CAT 200,BS110
K359460,F,21,54.9,CAT 200,WC95
K359470,F,27,17.566667,CAT 200,WC95
K359480,F,21,24.566667,CAT 200,WC95
K359490,M,45,44.533333,CAT 200,S50
K359500,M,22,26.466667,CAT 200,S50
K359510,F,16,57.7,CAT 200,BS110
K359540,M,26,41.266667,CAT 200,BS110
K359550,M,32,46.4,CAT 200,S50
K359570,F,33,16.533333,CAT 200,WC95
K359580,F,18,22.466667,CAT 200,WC95
K359600,F,40,49.9,CAT 200,BS110
K359610,F,31,31.933333,CAT 200,WC95
K359620,F,24,33.1,CAT 200,BS110
K359630,M,13,15.033333,CAT 200,BS110
K359640,M,40,57.966667,CAT 200,BS110
K359650,M,35,43.966667,CAT 200,S50
K359670,M,17,31.433333,CAT 200,S50
K359680,M,35,23.066667,CAT 200,S50
K359690,F,20,15.2,CAT 200,WC95
K359700,F,25,23.066667,CAT 200,BS110
K359710,M,36,15.3,CAT 200,BS110
K359720,M,51,10.033333,CAT 200,S50
K359730,F,20,17.966667,CAT 200,WC95
K359750,M,30,54.666667,CAT 200,S50
K359770,M,40,51.1,CAT 200,CAS30
K359800,M,28,45.3,CAT 200,CAS30
K359810,F,25,34.7,CAT 200,WC95
K359820,M,32,44.166667,CAT 200,S50
K359830,F,24,40.366667,CAT 200,WC95
K359840,F,45,39.733333,CAT 200,WC95
K359860,M,29,44.733333,CAT 200,S50
K359870,F,55,54.1,CAT 200,WC95
K359890,M,46,43.566667,CAT 200,S50
K359900,F,39,20,CAT 200,WC95
K359920,M,65,49.733333,CAT 200,BS110
K359930,M,19,25.066667,CAT 200,S50
K359950,F,49,25.366667,CAT 200,BS110
K359960,M,29,19.6,CAT 200,S50
K359980,M,32,44.333333,CAT 200,S50
K359990,M,34,11.066667,CAT 200,S50
K360000,M,46,17.666667,CAT 200,S50
K360040,F,18,44.433333,CAT 200,WC95
K360050,F,31,15.866667,CAT 200,WC95
K360070,F,33,31.433333,CAT 200,WC95
K360090,F,41,41.866667,CAT 200,WC95
K360100,M,29,22.6,CAT 200,S50
K360120,M,23,23.9,CAT 200,S50
K360130,M,27,36.4,CAT 200,S50
K360140,F,43,56.933333,CAT 200,WC95
K360150,M,25,46.966667,CAT 200,S50
K360170,F,16,43.866667,CAT 200,WC95
K360190,F,37,26.466667,CAT 200,BS110
K360200,F,23,28.666667,CAT 200,WC95
K360210,M,29,39.2,CAT 200,S50
K360220,M,25,31,CAT 200,S50
K360230,F,31,56.633333,CAT 200,WC95
K360240,F,16,19.933333,CAT 200,WC95
K360250,F,17,37.666667,CAT 200,WC95
K360260,F,26,37.266667,CAT 200,WC95
K360270,M,20,35.166667,CAT 200,S50
K360280,M,24,46.166667,CAT 200,S50
K360300,M,17,49.966667,CAT 200,S50
K360330,F,33,35.266667,CAT 200,BS110
K360340,F,62,54.666667,CAT 200,WC95
K360350,F,19,20.766667,CAT 200,WC95
K360360,F,31,31.7,CAT 200,WC95
K360380,F,35,34.2,CAT 200,BS110
K360390,M,19,30.566667,CAT 200,S50
K360410,F,30,10.9,CAT 200,WC95
K360420,F,25,9.833333,CAT 200,BS110
K360430,F,24,42.466667,CAT 200,WC95
K360440,M,25,9.9,CAT 200,S50
K360450,F,31,18.266667,CAT 200,WC95
K360480,M,19,50.833333,CAT 200,BS110
K360490,F,19,21.633333,CAT 200,BS110
K360500,M,16,47.233333,CAT 200,S50
K360510,M,29,28.533333,CAT 200,S50
K360520,F,35,37.9,CAT 200,WC95
K360530,M,17,56.766667,CAT 200,S50
K360540,F,17,31.266667,CAT 200,WC95
K360550,M,17,14.633333,CAT 200,S50
K360580,F,28,51.733333,CAT 200,BS110
K360610,M,37,49.666667,CAT 200,BS110
K360620,M,24,41.566667,CAT 200,S50
